,Relacao Bloco,Relacao Base Toda
2387,100.0,50.0
2388,100.0,100.0
2389,100.0,100.0
2390,100.0,75.0
2391,100.0,33.33333333333333
2392,100.0,100.0
2393,100.0,100.0
2394,100.0,100.0
2395,100.0,100.0
2396,100.0,100.0
2397,100.0,50.0
2398,100.0,66.66666666666666
2399,100.0,100.0
2400,100.0,75.0
2401,100.0,80.55555555555554
2402,100.0,100.0
2403,100.0,90.0
2404,100.0,100.0
2405,100.0,50.0
2406,100.0,83.33333333333334
2407,100.0,100.0
2408,100.0,100.0
2409,100.0,61.11111111111111
2410,100.0,100.0
2411,100.0,50.0
2412,100.0,100.0
2413,100.0,100.0
2414,100.0,100.0
2415,100.0,100.0
2416,100.0,100.0
2417,100.0,100.0
2418,100.0,50.0
2419,100.0,100.0
2420,100.0,100.0
2421,100.0,100.0
2422,100.0,75.0
2423,100.0,50.0
2424,100.0,100.0
2425,100.0,100.0
2426,100.0,100.0
2427,100.0,100.0
2428,100.0,100.0
2429,100.0,50.0
2430,100.0,100.0
2431,100.0,100.0
2432,100.0,66.66666666666666
2433,100.0,50.0
2434,100.0,50.0
2435,100.0,50.0
2436,100.0,100.0
2437,100.0,100.0
2438,100.0,50.0
2439,100.0,50.0
2440,100.0,50.0
2441,100.0,100.0
